start_second,duration,coverage_count,programs,match_url,transcript
5137,2,10,"FBC_20160927_130000_Varney__Company, FBC_20160927_100000_Mornings_With_Maria_Bartiromo, FBC_20160927_090000_FBN_AM, FBC_20160927_090000_FBN_AM, FOXNEWSW_20160927_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, MSNBCW_20160927_100000_Morning_Joe, FOXNEWSW_20160927_080000_Fox_and_Friends_First, FOXNEWSW_20160927_090000_Fox_and_Friends_First, FOXNEWSW_20160927_090000_Fox_and_Friends_First, BLOOMBERG_20160927_110000_Bloomberg_Go",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5137/end/5139,"THREATENING IF TERRORISTS EVER GET THEIR HANDS ON ANY"
5139,1,9,"FBC_20160927_130000_Varney__Company, FBC_20160927_100000_Mornings_With_Maria_Bartiromo, FBC_20160927_090000_FBN_AM, FBC_20160927_090000_FBN_AM, FOXNEWSW_20160927_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, MSNBCW_20160927_100000_Morning_Joe, FOXNEWSW_20160927_080000_Fox_and_Friends_First, FOXNEWSW_20160927_090000_Fox_and_Friends_First, FOXNEWSW_20160927_090000_Fox_and_Friends_First",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5139/end/5140,"NUCLEAR MATERIAL."
5140,2,8,"FBC_20160927_130000_Varney__Company, FBC_20160927_100000_Mornings_With_Maria_Bartiromo, FBC_20160927_090000_FBN_AM, FBC_20160927_090000_FBN_AM, FOXNEWSW_20160927_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, MSNBCW_20160927_100000_Morning_Joe, FOXNEWSW_20160927_080000_Fox_and_Friends_First, FOXNEWSW_20160927_090000_Fox_and_Friends_First",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5140/end/5142,"NUCLEAR MATERIAL. SO A MAN WHO CAN BE PROVOKED BY A TWEET"
5142,10,6,"FBC_20160927_130000_Varney__Company, FBC_20160927_090000_FBN_AM, FOXNEWSW_20160927_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, MSNBCW_20160927_100000_Morning_Joe, FOXNEWSW_20160927_080000_Fox_and_Friends_First, MSNBCW_20160927_040000_Live_Post_Debate",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5142/end/5152,"PROVOKED BY A TWEET SHOULD NOT HAVE HIS FINGERS ANYWHERE NEAR THE NUCLEAR CODES AS FAR AS I THINK ANYONE WITH ANY SENSE ABOUT THIS SHOULD BE CONCERNED. >> GETTING A LITTLE"
5152,1,4,"FBC_20160927_130000_Varney__Company, FBC_20160927_090000_FBN_AM, MSNBCW_20160927_100000_Morning_Joe, FOXNEWSW_20160927_080000_Fox_and_Friends_First",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5152/end/5153,">> GETTING A LITTLE BIT OLD, I MUST SAY."
5160,1,1,FBC_20160927_130000_Varney__Company,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5160/end/5161,"ONE. SO I JUST WANT TO GIVE"
5161,8,2,"FBC_20160927_130000_Varney__Company, MSNBCW_20160927_090000_First_Look",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5161/end/5169,"A LOT OF THING, JUST TO RESPOND. I AGREE WITH HER ON ONE THING. THE SINGLE GREATEST PROBLEM THE WORLD HAS IS NUCLEAR ARMAMENT"
5169,1,1,MSNBCW_20160927_090000_First_Look,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5169/end/5170,
5236,2,1,MSNBCW_20160928_010000_The_Rachel_Maddow_Show,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5236/end/5238,"NEXT QUESTION AS WE ENTER OUR LAST SEGMENT, ON THE"
5238,6,2,"MSNBCW_20160928_010000_The_Rachel_Maddow_Show, MSNBCW_20160928_010000_The_Rachel_Maddow_Show",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5238/end/5244,"SEGMENT, ON THE SUBJECT OF SECURING NAERK. ON NUCLEAR WEAPONS, PRESIDENT OBAMA REPORTEDLY CONSIDERED CHANGING THE NATION'S LONGSTANDING POLICY ON"
5244,32,1,MSNBCW_20160928_010000_The_Rachel_Maddow_Show,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5244/end/5276,"FIRST USE. DO YOU SUPPORT THE CURRENT POLICY? MR. TRUMP, YOU HAVE TWO MINUTES ON THAT. >> I HAVE TO SAY FOR WHAT SECRETARY CLINTON WAS SAYING ABOUT NUCLEAR WITH RUSSIA SHE'S VERY CAVALIER IN THE WAY SHE TALKS ABOUT VARIOUS COUNTRIES BUT RUSSIA HAS BEEN EXPANDING. THEY HAVE A MUCH NEWER CAPABILITY THAN WE DO. WE HAVE NOT BEEN UPDATING FROM THE NEW STANDPOINT. I LOOKED THE OTHER NIGHT, I WAS SEEING B52s, THEY'RE OLD ENOUGH THAT YOUR FATHER YOUR GRANDFATHER COULD BE FLYING THEM. WE ARE NOT -- WE ARE NOT KEEPING UP WITH"
5276,2,3,"CNNW_20160927_160000_Inside_Politics, CNNW_20160927_150000_At_This_Hour_With_Berman_and_Bolduan, MSNBCW_20160928_010000_The_Rachel_Maddow_Show",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5276/end/5278,"NOT KEEPING UP WITH OTHER COUNTRIES. I WOULD LIKE EVERYBODY"
5278,1,4,"MSNBCW_20160927_100000_Morning_Joe, CNNW_20160927_160000_Inside_Politics, CNNW_20160927_150000_At_This_Hour_With_Berman_and_Bolduan, MSNBCW_20160928_010000_The_Rachel_Maddow_Show",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5278/end/5279,"TO END IT, JUST GET"
5279,8,5,"MSNBCW_20160927_100000_Morning_Joe, CNNW_20160927_160000_Inside_Politics, CNNW_20160927_150000_At_This_Hour_With_Berman_and_Bolduan, MSNBCW_20160928_010000_The_Rachel_Maddow_Show, MSNBCW_20160927_170000_The_Place_for_Politics_2016",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5279/end/5287,"TO END IT, JUST GET RID OF IT BUT I WOULD CERTAINLY NOT DO FIRST STRIKE. I THINK THAT ONCE THE NUCLEAR ALTERNATIVE HAPPENS, IT'S OVER."
5287,1,3,"MSNBCW_20160927_100000_Morning_Joe, CNNW_20160927_160000_Inside_Politics, CNNW_20160927_150000_At_This_Hour_With_Berman_and_Bolduan",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5287/end/5288,"HAPPENS, IT'S OVER."
5288,1,1,CNNW_20160927_150000_At_This_Hour_With_Berman_and_Bolduan,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5288/end/5289,"AT THE SAME TIME WE"
5383,2,3,"MSNBCW_20160927_140000_The_Place_for_Politics_2016, FBC_20160927_100000_Mornings_With_Maria_Bartiromo, FBC_20160927_090000_FBN_AM",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5383/end/5385,"HAVE TWO MINUTES. >> LET ME START BY"
5385,2,4,"MSNBCW_20160927_140000_The_Place_for_Politics_2016, FBC_20160927_100000_Mornings_With_Maria_Bartiromo, FBC_20160927_090000_FBN_AM, MSNBCW_20160927_100000_Morning_Joe",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5385/end/5387,"SAYING WORDS MATTER. WORDS MATTER WHEN YOU"
5387,2,3,"FBC_20160927_100000_Mornings_With_Maria_Bartiromo, FBC_20160927_090000_FBN_AM, MSNBCW_20160927_100000_Morning_Joe",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5387/end/5389,"WORDS MATTER WHEN YOU RUN FOR PRESIDENT AND THEY REALLY MATTER"
5389,6,4,"FBC_20160927_100000_Mornings_With_Maria_Bartiromo, FBC_20160927_090000_FBN_AM, MSNBCW_20160927_100000_Morning_Joe, MSNBCW_20160927_073000_Live_Post_Debate",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5389/end/5395,"THEY REALLY MATTER WHEN YOU ARE PRESIDENT. AND I WANT TO REASSURE OUR ALLIES IN JAPAN,"
5395,25,2,"MSNBCW_20160927_100000_Morning_Joe, MSNBCW_20160927_073000_Live_Post_Debate",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5395/end/5420,"OUR ALLIES IN JAPAN, IN SOUTH KOREA, AND ELSEWHERE THAT WE HAVE MUTUAL DEFENSE TREATIES AND WE WILL HONOR THEM. IT IS ESSENTIAL THAT AMERICA'S WORD BE GOOD AND SO I KNOW THAT THIS CAMPAIGN HAS CAUSED SOME QUESTIONING AND SOME WORRIES ON THE PART OF MANY LEADERS ACROSS THE GLOBE. I'VE TALKED WITH A NUMBER OF THEM BUT I WANT TO ON BEHALF OF"
5420,19,1,MSNBCW_20160927_073000_Live_Post_Debate,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5420/end/5439,"WANT TO ON BEHALF OF MYSELF AND I THINK ON BEHALF OF A MAJORITY OF THE AMERICAN PEOPLE SAY THAT YOU KNOW OUR WORD IS GOOD. IT'S ALSO IMPORTANT THAT WE LOOK AT THE ENTIRE GLOBAL SITUATION. THERE'S NO DOUBT THAT WE HAVE OTHER PROBLEMS WITH IRAN BUT"
5445,5,1,FBC_20160927_090000_FBN_AM,https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5445/end/5450,"NUCLEAR PROGRAM THAN STILL TO BE FACING THAT. AND DONALD NEVER TELLS YOU WHAT HE WOULD DO. WOULD HE HAVE STARTED"
5450,12,2,"FBC_20160927_090000_FBN_AM, FOXNEWSW_20160927_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5450/end/5462,"WOULD HE HAVE STARTED A WAR? WOULD HE HAVE BOMBED IRAN? IF HE'S GOING TO CRITICIZE A DEAL THAT HAS BEEN VERY SUCCESSFUL IN GIVING US ACCESS TO IRANIAN FACILITIES THAT WE"
5584,4,3,"FBC_20160927_130000_Varney__Company, FBC_20160927_210000_Risk_and_Reward_With_Deidre_Bolton, FOXNEWSW_20160927_100000_FOX__Friends",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5584/end/5588,"WEREN'T TAKEN CARE OF. IF SHE EVER WINS THIS RACE THEY WON'T BE TAKEN CARE OF. >> MR. TRUMP, THIS YEAR SECRETARY CLINTON"
5588,1,4,"MSNBCW_20160927_140000_The_Place_for_Politics_2016, FBC_20160927_130000_Varney__Company, FBC_20160927_210000_Risk_and_Reward_With_Deidre_Bolton, FOXNEWSW_20160927_100000_FOX__Friends",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5588/end/5589,">> MR. TRUMP, THIS YEAR SECRETARY CLINTON"
5589,1,3,"MSNBCW_20160927_140000_The_Place_for_Politics_2016, FBC_20160927_130000_Varney__Company, FOXNEWSW_20160927_100000_FOX__Friends",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5589/end/5590,"BECAME THE FIRST WOMAN NOMINATED FOR"
5590,1,4,"MSNBCW_20160927_140000_The_Place_for_Politics_2016, FBC_20160927_130000_Varney__Company, MSNBCW_20160927_100000_Morning_Joe, CSPAN_20160927_110000_Washington_Journal",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5590/end/5591,"BECAME THE FIRST WOMAN NOMINATED FOR PRESIDENT BY A MAJOR"
5591,2,7,"MSNBCW_20160927_140000_The_Place_for_Politics_2016, FBC_20160927_130000_Varney__Company, MSNBCW_20160927_100000_Morning_Joe, CNNW_20160927_100000_New_Day, MSNBCW_20160927_090000_First_Look, CSPAN_20160927_110000_Washington_Journal, MSNBCW_20160927_160000_The_Place_for_Politics_2016",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5591/end/5593,"PRESIDENT BY A MAJOR PARTY. EARLIER THIS MONTH YOU SAID SHE DOESN'T HAVE"
5593,2,6,"MSNBCW_20160927_140000_The_Place_for_Politics_2016, MSNBCW_20160927_100000_Morning_Joe, CNNW_20160927_100000_New_Day, MSNBCW_20160927_090000_First_Look, CSPAN_20160927_110000_Washington_Journal, MSNBCW_20160927_160000_The_Place_for_Politics_2016",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5593/end/5595,"EARLIER THIS MONTH YOU SAID SHE DOESN'T HAVE ""A PRESIDENTIAL LOOK."""
5595,1,8,"MSNBCW_20160927_140000_The_Place_for_Politics_2016, MSNBCW_20160927_100000_Morning_Joe, CNNW_20160927_100000_New_Day, MSNBCW_20160927_090000_First_Look, CSPAN_20160927_110000_Washington_Journal, MSNBCW_20160927_160000_The_Place_for_Politics_2016, MSNBCW_20160928_000000_All_In_With_Chris_Hayes, BLOOMBERG_20160927_110000_Bloomberg_Go",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5595/end/5596,"SHE'S STANDING HERE"
5596,1,14,"MSNBCW_20160927_140000_The_Place_for_Politics_2016, FBC_20160927_130000_Varney__Company, FBC_20160927_090000_FBN_AM, FOXNEWSW_20160927_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, MSNBCW_20160927_100000_Morning_Joe, FOXNEWSW_20160927_160000_Outnumbered, CNNW_20160927_110000_New_Day, CNNW_20160927_100000_New_Day, MSNBCW_20160927_090000_First_Look, CNNW_20160927_220000_Situation_Room_With_Wolf_Blitzer, CSPAN_20160927_110000_Washington_Journal, MSNBCW_20160927_160000_The_Place_for_Politics_2016, MSNBCW_20160928_000000_All_In_With_Chris_Hayes, BLOOMBERG_20160927_110000_Bloomberg_Go",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5596/end/5597,"SHE'S STANDING HERE RIGHT NOW. WHAT DID YOU MEAN BY"
5597,1,18,"MSNBCW_20160927_140000_The_Place_for_Politics_2016, FBC_20160927_130000_Varney__Company, FBC_20160927_090000_FBN_AM, CNNW_20160927_130000_CNN_Newsroom_With_Carol_Costello, FOXNEWSW_20160927_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, MSNBCW_20160927_100000_Morning_Joe, FOXNEWSW_20160927_160000_Outnumbered, CNNW_20160927_110000_New_Day, CNNW_20160927_100000_New_Day, MSNBCW_20160927_090000_First_Look, CNNW_20160927_120000_New_Day, CNNW_20160927_120000_New_Day, CNNW_20160927_190000_CNN_Newsroom_With_Brooke_Baldwin, CNNW_20160927_220000_Situation_Room_With_Wolf_Blitzer, CSPAN_20160927_110000_Washington_Journal, MSNBCW_20160927_160000_The_Place_for_Politics_2016, MSNBCW_20160928_000000_All_In_With_Chris_Hayes, BLOOMBERG_20160927_110000_Bloomberg_Go",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5597/end/5598,"RIGHT NOW. WHAT DID YOU MEAN BY THAT?"
5598,1,21,"MSNBCW_20160927_140000_The_Place_for_Politics_2016, FBC_20160927_130000_Varney__Company, FBC_20160927_100000_Mornings_With_Maria_Bartiromo, FBC_20160927_090000_FBN_AM, CNNW_20160927_130000_CNN_Newsroom_With_Carol_Costello, CNNW_20160927_090000_New_Day, FOXNEWSW_20160927_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, MSNBCW_20160927_100000_Morning_Joe, FOXNEWSW_20160927_160000_Outnumbered, CNNW_20160927_110000_New_Day, CNNW_20160927_100000_New_Day, MSNBCW_20160927_090000_First_Look, CNNW_20160927_120000_New_Day, CNNW_20160927_120000_New_Day, CNNW_20160927_190000_CNN_Newsroom_With_Brooke_Baldwin, CNNW_20160927_220000_Situation_Room_With_Wolf_Blitzer, CSPAN_20160927_110000_Washington_Journal, MSNBCW_20160927_160000_The_Place_for_Politics_2016, MSNBCW_20160928_000000_All_In_With_Chris_Hayes, MSNBCW_20160927_040000_Live_Post_Debate, BLOOMBERG_20160927_110000_Bloomberg_Go",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5598/end/5599,"THAT? >> SHE DOESN'T HAVE"
5599,1,22,"MSNBCW_20160927_140000_The_Place_for_Politics_2016, CNNW_20160927_043000_First_Presidential_Debate, FBC_20160927_130000_Varney__Company, FBC_20160927_100000_Mornings_With_Maria_Bartiromo, FBC_20160927_090000_FBN_AM, CNNW_20160927_130000_CNN_Newsroom_With_Carol_Costello, CNNW_20160927_090000_New_Day, FOXNEWSW_20160927_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, MSNBCW_20160927_100000_Morning_Joe, FOXNEWSW_20160927_160000_Outnumbered, CNNW_20160927_110000_New_Day, CNNW_20160927_100000_New_Day, MSNBCW_20160927_090000_First_Look, CNNW_20160927_120000_New_Day, CNNW_20160927_120000_New_Day, CNNW_20160927_190000_CNN_Newsroom_With_Brooke_Baldwin, CNNW_20160927_220000_Situation_Room_With_Wolf_Blitzer, CSPAN_20160927_110000_Washington_Journal, MSNBCW_20160927_160000_The_Place_for_Politics_2016, MSNBCW_20160928_000000_All_In_With_Chris_Hayes, MSNBCW_20160927_040000_Live_Post_Debate, BLOOMBERG_20160927_110000_Bloomberg_Go",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5599/end/5600,">> SHE DOESN'T HAVE THE LOOK. SHE DOESN'T HAVE THE"
5600,3,20,"MSNBCW_20160927_140000_The_Place_for_Politics_2016, CNNW_20160927_043000_First_Presidential_Debate, FBC_20160927_100000_Mornings_With_Maria_Bartiromo, FBC_20160927_090000_FBN_AM, CNNW_20160927_130000_CNN_Newsroom_With_Carol_Costello, CNNW_20160927_090000_New_Day, FOXNEWSW_20160927_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, MSNBCW_20160927_100000_Morning_Joe, FOXNEWSW_20160927_160000_Outnumbered, CNNW_20160927_110000_New_Day, CNNW_20160927_100000_New_Day, MSNBCW_20160927_090000_First_Look, CNNW_20160927_120000_New_Day, CNNW_20160927_120000_New_Day, CNNW_20160927_190000_CNN_Newsroom_With_Brooke_Baldwin, CNNW_20160927_220000_Situation_Room_With_Wolf_Blitzer, CSPAN_20160927_110000_Washington_Journal, MSNBCW_20160927_160000_The_Place_for_Politics_2016, MSNBCW_20160927_040000_Live_Post_Debate, BLOOMBERG_20160927_160000_Bloomberg_Markets",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5600/end/5603,"THE LOOK. SHE DOESN'T HAVE THE STAMINA. I SAID SHE DOESN'T HAVE THE STAMINA."
5603,2,18,"MSNBCW_20160927_140000_The_Place_for_Politics_2016, CNNW_20160927_043000_First_Presidential_Debate, FBC_20160927_100000_Mornings_With_Maria_Bartiromo, FBC_20160927_090000_FBN_AM, CNNW_20160927_130000_CNN_Newsroom_With_Carol_Costello, CNNW_20160927_090000_New_Day, FOXNEWSW_20160927_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, MSNBCW_20160927_100000_Morning_Joe, CNNW_20160927_110000_New_Day, CNNW_20160927_100000_New_Day, MSNBCW_20160927_090000_First_Look, CNNW_20160927_120000_New_Day, CNNW_20160927_120000_New_Day, CNNW_20160927_190000_CNN_Newsroom_With_Brooke_Baldwin, CNNW_20160927_220000_Situation_Room_With_Wolf_Blitzer, CSPAN_20160927_110000_Washington_Journal, MSNBCW_20160927_040000_Live_Post_Debate, BLOOMBERG_20160927_160000_Bloomberg_Markets",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5603/end/5605,"HAVE THE STAMINA. AND I DON'T BELIEVE"
5605,1,17,"MSNBCW_20160927_140000_The_Place_for_Politics_2016, CNNW_20160927_043000_First_Presidential_Debate, FBC_20160927_100000_Mornings_With_Maria_Bartiromo, FBC_20160927_090000_FBN_AM, CNNW_20160927_130000_CNN_Newsroom_With_Carol_Costello, CNNW_20160927_090000_New_Day, FOXNEWSW_20160927_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, MSNBCW_20160927_100000_Morning_Joe, CNNW_20160927_110000_New_Day, MSNBCW_20160927_090000_First_Look, CNNW_20160927_120000_New_Day, CNNW_20160927_120000_New_Day, CNNW_20160927_190000_CNN_Newsroom_With_Brooke_Baldwin, CNNW_20160927_220000_Situation_Room_With_Wolf_Blitzer, CSPAN_20160927_110000_Washington_Journal, MSNBCW_20160927_040000_Live_Post_Debate, BLOOMBERG_20160927_160000_Bloomberg_Markets",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5605/end/5606,"AND I DON'T BELIEVE SHE DOES HAVE THE"
5606,1,15,"MSNBCW_20160927_140000_The_Place_for_Politics_2016, CNNW_20160927_043000_First_Presidential_Debate, FBC_20160927_100000_Mornings_With_Maria_Bartiromo, FBC_20160927_090000_FBN_AM, CNNW_20160927_130000_CNN_Newsroom_With_Carol_Costello, CNNW_20160927_090000_New_Day, FOXNEWSW_20160927_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, MSNBCW_20160927_100000_Morning_Joe, MSNBCW_20160927_090000_First_Look, CNNW_20160927_120000_New_Day, CNNW_20160927_120000_New_Day, CNNW_20160927_190000_CNN_Newsroom_With_Brooke_Baldwin, CSPAN_20160927_110000_Washington_Journal, MSNBCW_20160927_040000_Live_Post_Debate, BLOOMBERG_20160927_160000_Bloomberg_Markets",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5606/end/5607,"SHE DOES HAVE THE"
5607,1,5,"FBC_20160927_100000_Mornings_With_Maria_Bartiromo, MSNBCW_20160927_100000_Morning_Joe, MSNBCW_20160927_090000_First_Look, CNNW_20160927_120000_New_Day, CSPAN_20160927_110000_Washington_Journal",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5607/end/5608,"STAMINA. TO BE PRESIDENT OF"
5608,13,4,"MSNBCW_20160927_100000_Morning_Joe, MSNBCW_20160927_090000_First_Look, CNNW_20160927_120000_New_Day, CSPAN_20160927_110000_Washington_Journal",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5608/end/5621,"STAMINA. TO BE PRESIDENT OF THIS COUNTRY, YOU NEED TREMENDOUS STAMINA. >> THE QUOTE WAS ""I JUST DON'T THINK SHE HAS -- >> WAIT A MINUTE. YOU ASKED ME A QUESTION. DID SHE ASK ME A QUESTION? YOU HAVE TO BE ABLE TO NEGOTIATE ON TRADE"
5621,1,5,"MSNBCW_20160927_100000_Morning_Joe, MSNBCW_20160927_090000_First_Look, CNNW_20160927_120000_New_Day, CSPAN_20160927_110000_Washington_Journal, MSNBCW_20160927_073000_Live_Post_Debate",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5621/end/5622,"NEGOTIATE ON TRADE DEALS."
5622,9,3,"CNNW_20160927_120000_New_Day, CSPAN_20160927_110000_Washington_Journal, MSNBCW_20160927_073000_Live_Post_Debate",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5622/end/5631,"DEALS. YOU HAVE TO BE ABLE TO NEGOTIATE -- THAT'S RIGHT, WITH JAPAN, WITH SAUDI ARABIA. I MEAN CAN YOU IMAGINE WE'RE DEFENDING SAUDI ARABIA AND WITH ALL OF THE MONEY THEY HAVE, WE'RE"
5631,1,5,"FBC_20160927_090000_FBN_AM, MSNBCW_20160927_190000_The_Place_for_Politics_2016, CNNW_20160927_120000_New_Day, CSPAN_20160927_110000_Washington_Journal, MSNBCW_20160927_073000_Live_Post_Debate",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5631/end/5632,"MONEY THEY HAVE, WE'RE DEFENDING THEM AND"
5632,3,12,"CNNW_20160927_043000_First_Presidential_Debate, FBC_20160927_090000_FBN_AM, MSNBCW_20160927_190000_The_Place_for_Politics_2016, MSNBCW_20160927_100000_Morning_Joe, FOXNEWSW_20160927_160000_Outnumbered, FOXNEWSW_20160927_090000_Fox_and_Friends_First, CNNW_20160927_120000_New_Day, CNNW_20160927_220000_Situation_Room_With_Wolf_Blitzer, FOXNEWSW_20160927_100000_FOX__Friends, CSPAN_20160927_110000_Washington_Journal, FBC_20160928_000000_Kennedy, MSNBCW_20160927_073000_Live_Post_Debate",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5632/end/5635,"DEFENDING THEM AND THEY'RE NOT PAYING? ALL YOU HAVE TO DO IS SPEAK TO THEM. WAIT YOU HAVE SO MANY"
5635,2,13,"CNNW_20160927_043000_First_Presidential_Debate, FBC_20160927_090000_FBN_AM, MSNBCW_20160927_190000_The_Place_for_Politics_2016, MSNBCW_20160927_100000_Morning_Joe, FOXNEWSW_20160927_160000_Outnumbered, FOXNEWSW_20160927_090000_Fox_and_Friends_First, CNNW_20160927_120000_New_Day, CNNW_20160927_140000_CNN_Newsroom_With_Carol_Costello, CNNW_20160927_220000_Situation_Room_With_Wolf_Blitzer, FOXNEWSW_20160927_100000_FOX__Friends, CSPAN_20160927_110000_Washington_Journal, FBC_20160928_000000_Kennedy, MSNBCW_20160927_073000_Live_Post_Debate",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5635/end/5637,"WAIT YOU HAVE SO MANY DIFFERENT THINGS YOU"
5637,1,12,"CNNW_20160927_043000_First_Presidential_Debate, FBC_20160927_090000_FBN_AM, MSNBCW_20160927_190000_The_Place_for_Politics_2016, MSNBCW_20160927_100000_Morning_Joe, FOXNEWSW_20160927_090000_Fox_and_Friends_First, CNNW_20160927_120000_New_Day, CNNW_20160927_140000_CNN_Newsroom_With_Carol_Costello, CNNW_20160927_220000_Situation_Room_With_Wolf_Blitzer, FOXNEWSW_20160927_100000_FOX__Friends, CSPAN_20160927_110000_Washington_Journal, FBC_20160928_000000_Kennedy, MSNBCW_20160927_073000_Live_Post_Debate",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5637/end/5638,"DIFFERENT THINGS YOU HAVE TO BE ABLE TO DO"
5638,2,11,"CNNW_20160927_043000_First_Presidential_Debate, FBC_20160927_090000_FBN_AM, MSNBCW_20160927_190000_The_Place_for_Politics_2016, MSNBCW_20160927_100000_Morning_Joe, FOXNEWSW_20160927_090000_Fox_and_Friends_First, CNNW_20160927_120000_New_Day, CNNW_20160927_140000_CNN_Newsroom_With_Carol_Costello, FOXNEWSW_20160927_100000_FOX__Friends, CSPAN_20160927_110000_Washington_Journal, FBC_20160928_000000_Kennedy, MSNBCW_20160927_073000_Live_Post_Debate",https://archive.org/details/KNTV_20160927_010000_NBC_News_Special_2016_Presidential_Debate_1#start/5638/end/5640,"HAVE TO BE ABLE TO DO AND I DON'T BELIEVE THAT HILLARY HAS THE"
