start_second,duration,coverage_count,programs,match_url,transcript
4191,1,3,"CNNW_20161020_023000_Debate_Night_in_America, BLOOMBERG_20161020_210000_With_All_Due_Respect, FOXNEWSW_20161020_220000_Special_Report_With_Bret_Baier",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4191/end/4192,"DAY WHEN YOU'RE WHINING --"
4192,2,2,"CNNW_20161020_023000_Debate_Night_in_America, FOXNEWSW_20161020_220000_Special_Report_With_Bret_Baier",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4192/end/4194,"DAY WHEN YOU'RE WHINING --"
4194,1,1,CNNW_20161020_023000_Debate_Night_in_America,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4194/end/4195,">> HOLD ON FOLKS."
4195,3,2,"CNNW_20161020_023000_Debate_Night_in_America, MSNBCW_20161020_050000_MSNBC_Live_Post_Debate",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4195/end/4198,">> HOLD ON FOLKS. >> IT JUST SHOWS YOU'RE NOT UP TO DOING THE JOB."
4198,5,5,"CNNW_20161021_000000_Anderson_Cooper_360, CNNW_20161020_023000_Debate_Night_in_America, MSNBCW_20161020_050000_MSNBC_Live_Post_Debate, FOXNEWSW_20161020_210000_The_Five, CNBC_20161020_080000_Street_Signs",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4198/end/4203,"LET'S BE CLEAR ABOUT WHAT HE IS SAYING WHAT THAT MEANS."
4203,1,4,"CNNW_20161021_000000_Anderson_Cooper_360, CNNW_20161020_023000_Debate_Night_in_America, MSNBCW_20161020_050000_MSNBC_Live_Post_Debate, FOXNEWSW_20161020_210000_The_Five",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4203/end/4204,"HE IS DENIGRATING TALKING DOWN"
4204,3,3,"CNNW_20161021_000000_Anderson_Cooper_360, MSNBCW_20161020_050000_MSNBC_Live_Post_Debate, FOXNEWSW_20161020_210000_The_Five",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4204/end/4207,"HE IS DENIGRATING TALKING DOWN OUR DEMOCRACY I FOR ONE AM"
4207,1,2,"CNNW_20161021_000000_Anderson_Cooper_360, FOXNEWSW_20161020_210000_The_Five",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4207/end/4208,"OUR DEMOCRACY I FOR ONE AM"
4303,3,1,FOXNEWSW_20161020_080000_Fox_and_Friends_First,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4303/end/4306,"FOR ISIS TO RECONSTITUTE ITSELF."
4306,7,2,"FOXNEWSW_20161020_080000_Fox_and_Friends_First, FOXNEWSW_20161020_150000_Happening_Now",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4306/end/4313,"FOR ISIS TO RECONSTITUTE ITSELF. THE GOAL HERE IS TO TAKE BACK MOSUL, IT'S GOING TO BE A HARD FIGHT."
4313,1,5,"FOXNEWSW_20161020_080000_Fox_and_Friends_First, FOXNEWSW_20161020_080000_Fox_and_Friends_First, FOXNEWSW_20161020_090000_Fox_and_Friends_First, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_150000_Happening_Now",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4313/end/4314,"FIGHT. I'VE GOT NO ALLUSIONS ABOUT THAT"
4314,2,4,"FOXNEWSW_20161020_080000_Fox_and_Friends_First, FOXNEWSW_20161020_090000_Fox_and_Friends_First, FOXNEWSW_20161020_100000_FOX__Friends, FOXNEWSW_20161020_150000_Happening_Now",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4314/end/4316,"I'VE GOT NO ALLUSIONS ABOUT THAT THEN CONTINUE TO PRESS INTO"
4316,2,1,FOXNEWSW_20161020_080000_Fox_and_Friends_First,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4316/end/4318,"THEN CONTINUE TO PRESS INTO"
4343,1,1,FOXNEWSW_20161020_080000_Fox_and_Friends_First,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4343/end/4344,"WAR IDED AND ABETTED BY"
4344,6,2,"FOXNEWSW_20161020_080000_Fox_and_Friends_First, FOXNEWSW_20161020_090000_Fox_and_Friends_First",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4344/end/4350,"IRANIANS AND RUSSIANS CONTINUE. SO, I HAVE SAID, LOOK, WE NEED TO KEEP OUR EYE ON ISIS. THAT'S WHY I WANT TO HAVE AN"
4400,4,1,CNNW_20161020_100000_New_Day,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4400/end/4404,"THERE TO PREVENT THEIR RETURN, OR SOMETHING ELSE?"
4404,3,2,"MSNBCW_20161020_090000_First_Look, CNNW_20161020_100000_New_Day",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4404/end/4407,"OR SOMETHING ELSE? >> LET ME TELL YOU MOSUL IS SO SAD."
4407,16,1,MSNBCW_20161020_090000_First_Look,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4407/end/4423,"SAD. WE HAD MOSUL. BUT WHEN SHE LEFT, WHEN SHE TOOK EVERYBODY OUT, WE LOST MOSUL NOW WE'RE FIGHT ENGINE GET MOSUL. WHAT THEY WANTED TO DO IS THEY WANTED TO GET THE LEADERS OF ISIS, WHO THEY FELT WERE IN MOSUL. ABOUT THREE MONTHS AGO I STARTED"
4430,2,1,FOXNEWSW_20161020_150000_Happening_Now,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4430/end/4432,"WHATEVER HAPPENED TO THE ELEMENT OF SURPRISE?"
4432,4,2,"MSNBCW_20161020_140000_MSNBC_Live, FOXNEWSW_20161020_150000_Happening_Now",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4432/end/4436,"OF SURPRISE? OKAY? WE ANNOUNCE WE'RE GOING AFTER MOSUL. I'VE BEEN READING ABOUT THIS FOR"
4436,11,1,MSNBCW_20161020_140000_MSNBC_Live,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4436/end/4447,"ABOUT -- HOW LONG, HILLARY THREE MONTHS? THESE PEOPLE NEVER LEFT. THEY OF A ALL LEFT. THE ELEMENT OF SURPRISE."
4453,1,1,CNNW_20161020_100000_New_Day,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4453/end/4454,"SO WE'RE NOW FIGHTING FOR MOSUL"
4454,1,5,"MSNBCW_20161020_100000_Morning_Joe, FBC_20161020_100000_Mornings_With_Maria_Bartiromo, CNNW_20161020_170000_Wolf, MSNBCW_20161020_090000_First_Look, CNNW_20161020_100000_New_Day",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4454/end/4455,"ALL SHE HAD TO DO WAS SAY"
4455,2,6,"MSNBCW_20161020_100000_Morning_Joe, FBC_20161020_100000_Mornings_With_Maria_Bartiromo, CNNW_20161020_170000_Wolf, MSNBCW_20161020_090000_First_Look, CNNW_20161020_100000_New_Day, CNNW_20161020_190000_CNN_Newsroom_With_Brooke_Baldwin",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4455/end/4457,"ALL SHE HAD TO DO WAS SAY THATth NOW WE'RE GOING IN"
4457,3,7,"MSNBCW_20161020_100000_Morning_Joe, FBC_20161020_100000_Mornings_With_Maria_Bartiromo, CNNW_20161020_170000_Wolf, MSNBCW_20161020_090000_First_Look, CNBC_20161020_090000_Worldwide_Exchange, CNNW_20161020_100000_New_Day, CNNW_20161020_190000_CNN_Newsroom_With_Brooke_Baldwin",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4457/end/4460,"THATth NOW WE'RE GOING IN AGAIN. YOU KNOW WHAT THE BIG WINNER IN MOSUL IS GOING TO BE AFTER WE"
4460,1,6,"MSNBCW_20161020_100000_Morning_Joe, FBC_20161020_100000_Mornings_With_Maria_Bartiromo, CNNW_20161020_170000_Wolf, CNBC_20161020_090000_Worldwide_Exchange, CNNW_20161020_100000_New_Day, CNNW_20161020_190000_CNN_Newsroom_With_Brooke_Baldwin",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4460/end/4461,"MOSUL IS GOING TO BE AFTER WE"
4461,2,4,"MSNBCW_20161020_100000_Morning_Joe, FBC_20161020_100000_Mornings_With_Maria_Bartiromo, CNBC_20161020_090000_Worldwide_Exchange, CNNW_20161020_190000_CNN_Newsroom_With_Brooke_Baldwin",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4461/end/4463,"EVENTUALLY GET IT. ONLY REASON THEY DID IT IS"
4463,10,3,"MSNBCW_20161020_100000_Morning_Joe, FBC_20161020_100000_Mornings_With_Maria_Bartiromo, CNNW_20161020_190000_CNN_Newsroom_With_Brooke_Baldwin",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4463/end/4473,"ONLY REASON THEY DID IT IS BECAUSE SHE'S RUNNING FOR THE OFFICE OF PRESIDENT. THEY WANT TO LOOK TOUGH. THEY WANT TO LOOK GOOD. SHE VIOLATED THE RED LINE IN THE SAND. AND MADE SO MANY MISTAKES, MADE"
4473,1,2,"FBC_20161020_100000_Mornings_With_Maria_Bartiromo, CNNW_20161020_190000_CNN_Newsroom_With_Brooke_Baldwin",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4473/end/4474,"SAND. AND MADE SO MANY MISTAKES, MADE"
4474,5,1,MSNBCW_20161020_160000_MSNBC_Live,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4474/end/4479,"ALL MISTAKES THAT'S WHY WE HAVE THE GREAT MIGRATION. BUT SHE WANTED TO LOOK GOOD FOR THE ELECTION. SO THEY'RE GOING IN -- WHO IS"
4479,3,3,"MSNBCW_20161020_160000_MSNBC_Live, MSNBCW_20161020_080000_MSNBC_Live_Post_Debate, MSNBCW_20161020_030000_MSNBC_Live_Post_Debate",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4479/end/4482,"THE ELECTION. SO THEY'RE GOING IN -- WHO IS GOING TO GET MOSUL, REALLY?"
4482,2,4,"MSNBCW_20161020_160000_MSNBC_Live, MSNBCW_20161020_080000_MSNBC_Live_Post_Debate, MSNBCW_20161020_030000_MSNBC_Live_Post_Debate, CNNW_20161021_020000_CNN_Tonight_With_Don_Lemon",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4482/end/4484,"WE'LL SAY MOSUL EVENTUALLY. BY THE WAY, IF YOU LOOK WHAT'S"
4484,1,3,"MSNBCW_20161020_080000_MSNBC_Live_Post_Debate, MSNBCW_20161020_030000_MSNBC_Live_Post_Debate, CNNW_20161021_020000_CNN_Tonight_With_Don_Lemon",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4484/end/4485,"BY THE WAY, IF YOU LOOK WHAT'S"
4485,1,2,"MSNBCW_20161020_080000_MSNBC_Live_Post_Debate, CNNW_20161021_020000_CNN_Tonight_With_Don_Lemon",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4485/end/4486,"HAPPENING, MUCH TOUGHER THAN"
4486,11,1,CNNW_20161021_020000_CNN_Tonight_With_Don_Lemon,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4486/end/4497,"HAPPENING, MUCH TOUGHER THAN THEY THOUGHT. MUCH, MUCH TOUGHER, MUCH MORE DANGEROUS GOING TO BE MORE -- BUT THE LEADERS THAT WE WANTED TO GET ARE ALL GONE BECAUSE THEY'RE SMART. SO MOSUL IS GOING TO BE A"
4548,1,1,MSNBCW_20161020_150000_MSNBC_Live,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4548/end/4549,"THE POINT -- >> YOUR TWO MINUTES ARE UP. >> THE WIN SERGE GO TO BE IRAN."
4549,1,2,"MSNBCW_20161020_090000_First_Look, MSNBCW_20161020_150000_MSNBC_Live",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4549/end/4550,">> THE WIN SERGE GO TO BE IRAN."
4550,20,3,"MSNBCW_20161020_140000_MSNBC_Live, MSNBCW_20161020_090000_First_Look, MSNBCW_20161020_150000_MSNBC_Live",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4550/end/4570,">> ONCE AGAIN, DONALD IS IMPLYING THAT HE DIDN'T SUPPORT THE INVASION OF IRAQ. I SAID IT WAS A MISTAKE. I'VE SAID THAT YEARS AGO. HE HAS CONSISTENTLY DENIED WHAT IS -- >> WRONG. >> A VERY CLEAR FACT THAT -- WRONG. >> BEFORE INVASION HE SUPPORTED IT. AND, YOU KNOW, ITS JUST WANT EVERYBODY TO GO GOOGLE IT."
4570,1,2,"MSNBCW_20161020_140000_MSNBC_Live, MSNBCW_20161020_150000_MSNBC_Live",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4570/end/4571,"EVERYBODY TO GO GOOGLE IT."
4571,3,1,MSNBCW_20161020_150000_MSNBC_Live,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4571/end/4574,"GOOGLE DONALD TRUMP IRAQ. YOU WILL SEE THE DOZENS OF"
4636,20,1,MSNBCW_20161020_090000_First_Look,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4636/end/4656,"I'M JUST AMAZED THAT HE SEEMS TO THINK THAT THE IRAQI GOVERNMENT AND OUR ALLIES AND EVERYBODY ELSE LAUNCHED THE ATTACK ON MOSUL TO HELP ME IN THIS ELECTION. BUT THAT'S HOW DONALD THINKS. HE ALWAYS -- LOOKING FOR SOME -- >> BECAUSE WE DON'T GAIN ANYTHING. IRAN IS MAKING -- >> SECRETARY CLINTON --"
4664,3,5,"MSNBCW_20161020_100000_Morning_Joe, FOXNEWSW_20161020_080000_Fox_and_Friends_First, FOXNEWSW_20161020_090000_Fox_and_Friends_First, MSNBCW_20161020_090000_First_Look, FBC_20161020_230000_Lou_Dobbs_Tonight",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4664/end/4667,">> WOULD HAVE GAINED -- SECRETARY CLINTON --"
4667,1,1,FBC_20161020_230000_Lou_Dobbs_Tonight,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4667/end/4668,"SECRETARY CLINTON --"
4668,2,4,"CNBC_20161020_130000_Squawk_on_the_Street, FOXNEWSW_20161020_150000_Happening_Now, FOXNEWSW_20161020_030000_The_Kelly_File, FBC_20161020_230000_Lou_Dobbs_Tonight",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4668/end/4670,">> APPROVES IT EVERY TIME. >> YOU ARE THE ONE THAT IS"
4670,1,5,"FBC_20161020_100000_Mornings_With_Maria_Bartiromo, CNBC_20161020_130000_Squawk_on_the_Street, FOXNEWSW_20161020_150000_Happening_Now, FOXNEWSW_20161020_030000_The_Kelly_File, FBC_20161020_230000_Lou_Dobbs_Tonight",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4670/end/4671,">> APPROVES IT EVERY TIME. >> YOU ARE THE ONE THAT IS"
4671,4,6,"FBC_20161020_100000_Mornings_With_Maria_Bartiromo, CNBC_20161020_130000_Squawk_on_the_Street, FBC_20161020_210000_Risk_and_Reward_With_Deidre_Bolton, FOXNEWSW_20161020_150000_Happening_Now, FOXNEWSW_20161020_030000_The_Kelly_File, FBC_20161020_230000_Lou_Dobbs_Tonight",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4671/end/4675,"UNFIT. WIKILEAKS CAME OUT, JOHN PODESTA"
4675,4,5,"FBC_20161020_100000_Mornings_With_Maria_Bartiromo, CNBC_20161020_130000_Squawk_on_the_Street, FOXNEWSW_20161020_150000_Happening_Now, FOXNEWSW_20161020_030000_The_Kelly_File, FBC_20161020_230000_Lou_Dobbs_Tonight",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4675/end/4679,"SAID SOME HORRIBLE THINGS ABOUT YOU. AND, BOY WAS HE RIGHT."
4679,1,3,"CNBC_20161020_130000_Squawk_on_the_Street, FOXNEWSW_20161020_150000_Happening_Now, FOXNEWSW_20161020_030000_The_Kelly_File",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4679/end/4680,"HE SAID SOME BEAUTIES."
4680,13,1,CNBC_20161020_130000_Squawk_on_the_Street,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4680/end/4693,"HE SAID SOME BEAUTIES. YOU KNOW, BERNIE SANDERS HE SAID YOU HAVE BAD JUDGMENT. YOU DO. IF YOU THINK THAT GOING IN TO MOSUL AFTER WE LET THE WORLD KNOW WE'RE GOING IN, ALL OF THE PEOPLE THAT WE REALLY WANTED, THE LEADERS, THEY'RE ALL GONE."
4693,1,4,"MSNBCW_20161020_100000_Morning_Joe, FOXNEWSW_20161020_080000_Fox_and_Friends_First, MSNBCW_20161020_090000_First_Look, CNBC_20161020_130000_Squawk_on_the_Street",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4693/end/4694,"THE LEADERS, THEY'RE ALL GONE."
4694,3,6,"MSNBCW_20161020_100000_Morning_Joe, FOXNEWSW_20161020_080000_Fox_and_Friends_First, MSNBCW_20161020_090000_First_Look, CNBC_20161020_130000_Squawk_on_the_Street, FBC_20161020_090000_FBN_AM, FOXNEWSW_20161020_150000_Happening_Now",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4694/end/4697,"IF YOU THINK THAT WAS GOOD, THEN YOU DO."
4697,1,7,"MSNBCW_20161020_100000_Morning_Joe, FOXNEWSW_20161020_080000_Fox_and_Friends_First, MSNBCW_20161020_090000_First_Look, CNBC_20161020_130000_Squawk_on_the_Street, FBC_20161020_090000_FBN_AM, FOXNEWSW_20161020_150000_Happening_Now, FOXNEWSW_20161020_030000_The_Kelly_File",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4697/end/4698,"YOU DO. NOW, JOHN PODESTA SAID YOU HAVE"
4698,2,6,"MSNBCW_20161020_100000_Morning_Joe, FOXNEWSW_20161020_080000_Fox_and_Friends_First, MSNBCW_20161020_090000_First_Look, FBC_20161020_090000_FBN_AM, FOXNEWSW_20161020_150000_Happening_Now, FOXNEWSW_20161020_030000_The_Kelly_File",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4698/end/4700,"NOW, JOHN PODESTA SAID YOU HAVE"
4700,2,7,"MSNBCW_20161020_100000_Morning_Joe, FOXNEWSW_20161020_080000_Fox_and_Friends_First, MSNBCW_20161020_090000_First_Look, FBC_20161020_090000_FBN_AM, FOXNEWSW_20161020_150000_Happening_Now, FOXNEWSW_20161020_030000_The_Kelly_File, FBC_20161020_230000_Lou_Dobbs_Tonight",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4700/end/4702,"TERRIBLE INSTINCTS. BERNIE SANDERS SAID YOU HAVE BAD"
4702,6,4,"FBC_20161020_090000_FBN_AM, FOXNEWSW_20161020_150000_Happening_Now, FOXNEWSW_20161020_030000_The_Kelly_File, FBC_20161020_230000_Lou_Dobbs_Tonight",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4702/end/4708,"BERNIE SANDERS SAID YOU HAVE BAD JUDGMENT, I AGREE WITH BOTH. >> YOU SHOULD ASK BERNIE SANDERS WHO HE IS SUPPORTING --"
4708,2,3,"FBC_20161020_090000_FBN_AM, FOXNEWSW_20161020_150000_Happening_Now, FBC_20161020_230000_Lou_Dobbs_Tonight",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4708/end/4710,"WHO HE IS SUPPORTING --"
4710,1,2,"FOXNEWSW_20161020_150000_Happening_Now, FBC_20161020_230000_Lou_Dobbs_Tonight",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4710/end/4711,">> WHICH IS A BIG CAM."
4711,1,1,FBC_20161020_230000_Lou_Dobbs_Tonight,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4711/end/4712,">> WHICH IS A BIG CAM. I CAMPAIGNS, YOU'RE THE MOST"
4728,2,1,FOXNEWSW_20161020_180000_Americas_Election_HQ,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4728/end/4730,"OF ALEPPO I WANT TO FOLLOW UP"
4730,5,2,"MSNBCW_20161020_100000_Morning_Joe, MSNBCW_20161020_090000_First_Look",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4730/end/4735,"ON THAT BECAUSE YOU SAID SEVERAL THINGS IN THAT DEBATE WHICH WERE NOT TRUE, SIR."
4735,8,3,"MSNBCW_20161020_100000_Morning_Joe, MSNBCW_20161020_090000_First_Look, MSNBCW_20161020_150000_MSNBC_Live",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4735/end/4743,"NOT TRUE, SIR. YOU SAID THAT ALEPPO HAS BASICALLY FALLEN, IN FACT -- >> IT'S A CATASTROPHE."
4743,9,5,"MSNBCW_20161020_100000_Morning_Joe, MSNBCW_20161020_090000_First_Look, FOXNEWSW_20161020_180000_Americas_Election_HQ, FOXNEWSW_20161020_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, MSNBCW_20161020_150000_MSNBC_Live",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4743/end/4752,">> IT'S A CATASTROPHE. >> THERE ARE QUARTER -- HAVE YOU SEEN IT? >> SIR -- HAVE YOU SEEN WHAT'S HAPPENED TO -- >> CAN I FINISH MY QUESTION? >> IT HASN'T FALLEN, TAKE A LOOK"
4752,3,4,"MSNBCW_20161020_100000_Morning_Joe, MSNBCW_20161020_090000_First_Look, FOXNEWSW_20161020_180000_Americas_Election_HQ, FOXNEWSW_20161020_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4752/end/4755,"AT IT. >> THERE ARE QUARTER OF MILLION"
4755,1,3,"MSNBCW_20161020_100000_Morning_Joe, MSNBCW_20161020_090000_First_Look, FOXNEWSW_20161020_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4755/end/4756,"PEOPLE STILL LIVING THERE."
4756,27,2,"MSNBCW_20161020_100000_Morning_Joe, MSNBCW_20161020_090000_First_Look",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4756/end/4783,"PEOPLE STILL LIVING THERE. >> THEY ARE BEING SLAUGHTERED. >> YES. >> BECAUSE OF BAD DECISIONS. >> I MAY JUST FINISH HERE. YOU ALSO SAID THAT SYRIA AND RUSSIA ARE BUSY FIGHTING ISIS IN FACT THEY HAVE BEEN THE ONES WHO HAVE BEEN BOMBING AND SHELLING EASTERN ALEPPO AND THEY JUST ANNOUNCED HUMANITARIAN CAUSE IN EFFECT ADMITTING THAT THEY HAVE BEEN BOMBING AND -- >> YOU WOULD YOU LIKE TO CLEAR THAT UP. >> ALEPPO IS HUMANITARIAN"
4783,3,1,MSNBCW_20161020_100000_Morning_Joe,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4783/end/4786,"NIGHTMARE. BUT IT HAS FALLEN FROM -- FROM"
4787,4,1,FBC_20161020_130000_Varney__Company,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4787/end/4791,"ANY STANDPOINT, WHAT DO YOU NEED A SIGNED DOCUMENT?"
4864,4,1,FBC_20161020_130000_Varney__Company,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4864/end/4868,"BUT YOU MAY VERY ELLEN UP WITH WORSE THAN ASSAD."
4869,1,1,FOXNEWSW_20161020_080000_Fox_and_Friends_First,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4869/end/4870,"IF SHE DID NOTHING, WE'D BE MUCH"
4870,2,2,"FOXNEWSW_20161020_080000_Fox_and_Friends_First, FOXNEWSW_20161020_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4870/end/4872,"IF SHE DID NOTHING, WE'D BE MUCH BETTER SHAPE."
4872,4,3,"FOXNEWSW_20161020_080000_Fox_and_Friends_First, CNNW_20161020_170000_Wolf, FOXNEWSW_20161020_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4872/end/4876,"BETTER SHAPE. AND THIS IS WHAT'S CAUSED THE GREAT MIGRATION WHERE SHE'S"
4876,9,2,"CNNW_20161020_170000_Wolf, FOXNEWSW_20161020_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4876/end/4885,"TAKING IN TENS OF THOUSANDS OF SYRIAN REFUGEES WHO PROBABLY, IN MANY CASES -- NOT PROBABLY, WHO ARE DEFINITELY --"
4885,2,4,"FBC_20161020_130000_Varney__Company, FBC_20161020_130000_Varney__Company, CNNW_20161020_170000_Wolf, FOXNEWSW_20161020_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4885/end/4887,">> LET LET ME. >> ISIS ALIGNED WE NOW HAVE THEM"
4887,3,5,"FBC_20161020_130000_Varney__Company, FBC_20161020_130000_Varney__Company, CNNW_20161020_170000_Wolf, FOXNEWSW_20161020_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, FBC_20161020_210000_Risk_and_Reward_With_Deidre_Bolton",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4887/end/4890,">> ISIS ALIGNED WE NOW HAVE THEM IN OUR COUNTRY AND WAIT UNTIL"
