start_second,duration,coverage_count,programs,match_url,transcript
3070,8,1,MSNBCW_20161010_090000_First_Look,https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3070/end/3078,"THAT'S A BIG, BIG DIFFERENCE WE'RE TALKING ABOUT, SOME DIFFERENCE. AS FAR AS OTHER ELEMENTS OF WHAT"
3078,2,2,"MSNBCW_20161010_090000_First_Look, MSNBCW_20161010_100000_Morning_Joe",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3078/end/3080,"AS FAR AS OTHER ELEMENTS OF WHAT YOU WERE SAYING, I DON'T KNOW"
3080,4,3,"MSNBCW_20161010_090000_First_Look, MSNBCW_20161010_190000_MSNBC_Live, MSNBCW_20161010_100000_Morning_Joe",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3080/end/3084,"YOU WERE SAYING, I DON'T KNOW PUTIN. I THINK IT WOULD BE GREAT IF WE GOT ALONG WITH RUSSIA BECAUSE WE"
3084,1,5,"MSNBCW_20161010_040000_MSNBC_Live_Post_Debate, MSNBCW_20161010_090000_First_Look, MSNBCW_20161010_190000_MSNBC_Live, MSNBCW_20161010_100000_Morning_Joe, MSNBCW_20161010_160000_MSNBC_Live",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3084/end/3085,"COULD FIGHT ISIS TOGETHER AS AN"
3085,11,7,"MSNBCW_20161010_040000_MSNBC_Live_Post_Debate, MSNBCW_20161010_090000_First_Look, FOXNEWSW_20161010_220000_Special_Report_With_Bret_Baier, MSNBCW_20161010_190000_MSNBC_Live, MSNBCW_20161010_100000_Morning_Joe, MSNBCW_20161010_160000_MSNBC_Live, MSNBCW_20161011_010000_The_Rachel_Maddow_Show",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3085/end/3096,"COULD FIGHT ISIS TOGETHER AS AN EXAMPLE. BUT I DON'T KNOW PUTIN, BUT I NOTICE ANY TIME ANYTHING WRONG HAPPENS THEY LIKE TO SAY, THE RUSSIANS -- HERE IS THE RUSSIANS DOING THE HACKING, MAYBE THERE IS NO HACKING."
3096,1,5,"MSNBCW_20161010_090000_First_Look, FOXNEWSW_20161010_220000_Special_Report_With_Bret_Baier, MSNBCW_20161010_100000_Morning_Joe, MSNBCW_20161010_160000_MSNBC_Live, MSNBCW_20161011_010000_The_Rachel_Maddow_Show",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3096/end/3097,"IS NO HACKING."
3097,7,3,"MSNBCW_20161010_090000_First_Look, MSNBCW_20161010_100000_Morning_Joe, MSNBCW_20161010_160000_MSNBC_Live",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3097/end/3104,"BUT THEY ALWAYS BLAME RUSSIA THE REASON THEY BLAME RUSSIA BECAUSE THEY THINK THEY'RE TRYING TO TARNISH ME WITH PUSH A. I KNOW NOTHING ABOUT RUSH A. I KNOW"
3104,1,2,"MSNBCW_20161010_090000_First_Look, MSNBCW_20161010_160000_MSNBC_Live",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3104/end/3105,"ABOUT RUSSIA BUT I KNOW NOTHING"
3105,1,1,MSNBCW_20161010_160000_MSNBC_Live,https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3105/end/3106,"ABOUT RUSSIA BUT I KNOW NOTHING ABOUT RUSSIA THE INNER WORKINGS"
3144,3,1,CNBC_20161010_190000_Closing_Bell,https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3144/end/3147,"NOW TAXES ARE VERY SIMPLE THING. AS SOON AS I HAVE -- FIRST OF"
3147,7,4,"BLOOMBERG_20161010_110000_Bloomberg_Go, MSNBCW_20161011_000000_All_In_With_Chris_Hayes, CNBC_20161010_130000_Squawk_on_the_Street, CNBC_20161010_190000_Closing_Bell",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3147/end/3154,"AS SOON AS I HAVE -- FIRST OF ALL I PAY HUNDREDS OF MILLIONS OF DOLLARS IN TAXES. MANY OF OUR FRIENDS TOOK BIGGER"
3154,4,2,"BLOOMBERG_20161010_110000_Bloomberg_Go, MSNBCW_20161011_000000_All_In_With_Chris_Hayes",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3154/end/3158,"DEDUCTIONS, WARREN BUFFET, TOOK A MASTIFF DEDUCTION."
3158,2,1,BLOOMBERG_20161010_110000_Bloomberg_Go,https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3158/end/3160,"SORAS TOOK MASSIVE."
3184,1,1,FOXNEWSW_20161010_080000_Fox_and_Friends_First,https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3184/end/3185,
3185,4,2,"FOXNEWSW_20161010_080000_Fox_and_Friends_First, FOXNEWSW_20161010_090000_Fox_and_Friends_First",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3185/end/3189,">> GOOD EVENING. MY QUESTION IS, WHAT'S WHAT"
3189,1,1,FOXNEWSW_20161010_080000_Fox_and_Friends_First,https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3189/end/3190,"SPECIFIC TAX PROVISIONS WILL YOU"
3192,7,2,"FBC_20161010_130000_Varney__Company, MSNBCW_20161010_080000_MSNBC_Live_Post_Debate",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3192/end/3199,"CHANGE TONE SURE THE WEALTHIEST AMERICANS PAY THEIR FAIR SHARE IN TAXES. >> ONE INK DO GET RID OF CARRIED B. ONE OF THE GREATEST"
3199,1,3,"FBC_20161010_100000_Mornings_With_Maria_Bartiromo, FBC_20161010_130000_Varney__Company, MSNBCW_20161010_080000_MSNBC_Live_Post_Debate",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3199/end/3200,
3200,4,2,"FBC_20161010_100000_Mornings_With_Maria_Bartiromo, FBC_20161010_130000_Varney__Company",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3200/end/3204,"PROVISIONS, PEOPLE LIKE ME, TO BE HONEST WITH YOU, I GIVE UP LOT WHEN I RUN BECAUSE I KNOCK"
3204,1,1,FBC_20161010_130000_Varney__Company,https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3204/end/3205,"LOT WHEN I RUN BECAUSE I KNOCK"
3207,4,3,"MSNBCW_20161010_090000_First_Look, MSNBCW_20161010_100000_Morning_Joe, MSNBCW_20161010_100000_Morning_Joe",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3207/end/3211,"SHE COULD HAVE DONE THIS YEARS AGO, BY THE WAY, SHE'S THAT UNITED STATES -- WAS UNITED"
3211,2,2,"MSNBCW_20161010_090000_First_Look, MSNBCW_20161010_100000_Morning_Joe",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3211/end/3213,"STATES SENATOR, SHE COMPLAINS THAT DONALD TRUMP TOOK ADVANTAGE"
3213,4,1,MSNBCW_20161010_090000_First_Look,https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3213/end/3217,"THAT DONALD TRUMP TOOK ADVANTAGE OF THE TAX CODE. WELL, WHY DIDN'T SHE CHANGE IT? WHY DIDN'T YOU CHANGE IT WHEN"
3232,6,4,"FOXNEWSW_20161010_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, MSNBCW_20161010_100000_Morning_Joe, MSNBCW_20161010_100000_Morning_Joe, MSNBCW_20161010_100000_Morning_Joe",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3232/end/3238,"NEGATIVE ADS ON DONALD TRUMP. BUT -- I SAY THAT ABOUT LOT OF THINGS, I'VE HEARD HILLARY COMPLAIN ABOUT SO MANY DIFFERENT"
3238,1,2,"FOXNEWSW_20161010_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum, MSNBCW_20161010_100000_Morning_Joe",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3238/end/3239,"COMPLAIN ABOUT SO MANY DIFFERENT THINGS OVER THE YEARS, WISH I"
3239,3,1,FOXNEWSW_20161010_130000_Americas_Newsroom_With_Bill_Hemmer_and_Martha_MacCallum,https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3239/end/3242,"THINGS OVER THE YEARS, WISH I COULD HAVE -- SHE'S BEEN THERE FOR 30 YEARS SHE'S BEEN DOING"
3245,12,1,FBC_20161010_100000_Mornings_With_Maria_Bartiromo,https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3245/end/3257,"SHE NEVER WILL CHANGE. SHE NEVER WILL CHANGE. WE'RE GETTING RID OF CARRIED INTEREST PROVISIONS. I'M LOWERING TAXES ACTUALLY BECAUSE I THINK IT'S SO IMPORTANT FOR CORPORATIONS BECAUSE WE HAVE CORPORATIONS LEADING MASSIVE CORPORATIONS AND"
3258,3,2,"FOXNEWSW_20161010_080000_Fox_and_Friends_First, FOXNEWSW_20161010_090000_Fox_and_Friends_First",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3258/end/3261,"LITTLE ONES. WE'RE GETTING RID OF REGULATIONS WHICH GOES HAND IN HAND WITH THE"
3261,1,1,FOXNEWSW_20161010_090000_Fox_and_Friends_First,https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3261/end/3262,"LOWERING OF THE TAXES. BUT WE'RE BRINGING THE TAX RATE"
3262,1,4,"CNBC_20161010_090000_Worldwide_Exchange, FOXNEWSW_20161010_090000_Fox_and_Friends_First, CNBC_20161010_130000_Squawk_on_the_Street, CNBC_20161010_170000_Power_Lunch",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3262/end/3263,"LOWERING OF THE TAXES. BUT WE'RE BRINGING THE TAX RATE"
3263,5,6,"CNBC_20161010_090000_Worldwide_Exchange, CNNW_20161010_080000_Early_Start_With_John_Berman_and_Christine_Romans, CNBC_20161010_130000_Squawk_on_the_Street, CNBC_20161010_100000_Squawk_Box, CNBC_20161010_190000_Closing_Bell, CNBC_20161010_170000_Power_Lunch",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3263/end/3268,"DOWN FROM 35% TO 15%. WE'RE CUTTING TAXES FOR THE MIDDLE CLASS AND I WILL TELL YOU"
3268,4,7,"CNBC_20161010_090000_Worldwide_Exchange, CNNW_20161010_080000_Early_Start_With_John_Berman_and_Christine_Romans, CNBC_20161010_130000_Squawk_on_the_Street, MSNBCW_20161010_080000_MSNBC_Live_Post_Debate, CNBC_20161010_100000_Squawk_Box, CNBC_20161010_190000_Closing_Bell, CNBC_20161010_170000_Power_Lunch",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3268/end/3272,"MIDDLE CLASS AND I WILL TELL YOU WE ARE CUTTING BIG LEAGUE FOR MIDDLE CLASS."
3272,1,8,"FBC_20161010_100000_Mornings_With_Maria_Bartiromo, CNBC_20161010_090000_Worldwide_Exchange, CNNW_20161010_080000_Early_Start_With_John_Berman_and_Christine_Romans, CNBC_20161010_130000_Squawk_on_the_Street, MSNBCW_20161010_080000_MSNBC_Live_Post_Debate, CNBC_20161010_100000_Squawk_Box, CNBC_20161010_190000_Closing_Bell, CNBC_20161010_170000_Power_Lunch",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3272/end/3273,"MIDDLE CLASS. I WILL TELL YOU HILLARY CLINTON"
3273,1,6,"FBC_20161010_100000_Mornings_With_Maria_Bartiromo, CNBC_20161010_090000_Worldwide_Exchange, CNBC_20161010_130000_Squawk_on_the_Street, CNBC_20161010_100000_Squawk_Box, CNBC_20161010_190000_Closing_Bell, CNBC_20161010_170000_Power_Lunch",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3273/end/3274,"I WILL TELL YOU HILLARY CLINTON IS RAISING YOUR TAXES, FOLKS,"
3274,3,5,"FBC_20161010_100000_Mornings_With_Maria_Bartiromo, CNBC_20161010_090000_Worldwide_Exchange, CNBC_20161010_130000_Squawk_on_the_Street, CNBC_20161010_100000_Squawk_Box, CNBC_20161010_170000_Power_Lunch",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3274/end/3277,"IS RAISING YOUR TAXES, FOLKS, YOU CAN LOOK AT ME, SHE'S"
3277,1,2,"FBC_20161010_100000_Mornings_With_Maria_Bartiromo, CNBC_20161010_090000_Worldwide_Exchange",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3277/end/3278,"RAISING YOUR TAXES, REALLY HIGH."
3288,1,1,CNBC_20161010_130000_Squawk_on_the_Street,https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3288/end/3289,"DIFFERENCE. WE ARE GOING TO BE THRIVING"
3289,10,2,"CNBC_20161010_130000_Squawk_on_the_Street, CNBC_20161010_190000_Closing_Bell",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3289/end/3299,"DIFFERENCE. WE ARE GOING TO BE THRIVING AGAIN. WE HAVE NO GROWTH IN THIS COUNTRY, THERE'S NO GROWTH. IF CHINA HAS A GDP OF 7%, IT'S LIKE NATIONAL CATASTROPHE. WE'RE DOWN TO 1%."
3299,13,1,CNBC_20161010_130000_Squawk_on_the_Street,https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3299/end/3312,"WE'RE DOWN TO 1%. AND THAT'S LIKE NO GROWTH. WE'RE GOING LOWER. IN MY OPINION. A LOT OF IT HAS TO DO WITH THE FACT THAT OUR TAXES ARE SO HIGH. JUST ABOUT THE HIGHEST IN THE WORLD, I'M BRINGING THEM DOWN TO"
3325,2,3,"FOXNEWSW_20161010_100000_FOX__Friends, FOXNEWSW_20161010_080000_Fox_and_Friends_First, FBC_20161010_130000_Varney__Company",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3325/end/3327,"SPECIFIC TAX PROVISIONS WILL YOU CHANGE TONE SURE THE WEALTHIEST"
3327,4,2,"FOXNEWSW_20161010_100000_FOX__Friends, FBC_20161010_130000_Varney__Company",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3327/end/3331,"AMERICANS PAY THEIR FAIR SHARE OFZ WELL, EVERYTHING YOU'VE HEARD JUST NOW FROM DONALD IS"
3331,1,3,"FBC_20161010_090000_FBN_AM, FOXNEWSW_20161010_100000_FOX__Friends, FBC_20161010_130000_Varney__Company",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3331/end/3332,"HEARD JUST NOW FROM DONALD IS"
3332,1,2,"FBC_20161010_090000_FBN_AM, FBC_20161010_130000_Varney__Company",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3332/end/3333,"NOT TRUE."
3333,3,1,FBC_20161010_090000_FBN_AM,https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3333/end/3336,"NOT TRUE. I'M SORRY I HAVE TO KEEP SAYING THIS, BUT HE LIVES IN AN"
3336,4,2,"FBC_20161010_090000_FBN_AM, MSNBCW_20161010_050000_MSNBC_Live_Post_Debate",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3336/end/3340,"ALTERNATIVE REALITY. AND IT IS SORT OF AMUSING TO"
3340,3,1,FBC_20161010_090000_FBN_AM,https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3340/end/3343,"HEAR SOMEBODY WHO HASN'T PAID FEDERAL INFORMATION TAXES IN"
3343,1,2,"FBC_20161010_090000_FBN_AM, FBC_20161010_100000_Mornings_With_Maria_Bartiromo",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3343/end/3344,"FEDERAL INFORMATION TAXES IN MAYBE 20 YEARS TALKING ABOUT"
3344,6,4,"FBC_20161010_090000_FBN_AM, FBC_20161010_100000_Mornings_With_Maria_Bartiromo, MSNBCW_20161010_030000_MSNBC_Live_Post_Debate, MSNBCW_20161010_080000_MSNBC_Live_Post_Debate",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3344/end/3350,"MAYBE 20 YEARS TALKING ABOUT WHAT HE'S GOING TO DO. BUT I'LL TELL WHAT YOU HE'S GOING TO DO. HIS PLAN WILL GIVE THE WEALTHY"
3350,5,3,"FBC_20161010_100000_Mornings_With_Maria_Bartiromo, MSNBCW_20161010_030000_MSNBC_Live_Post_Debate, MSNBCW_20161010_080000_MSNBC_Live_Post_Debate",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3350/end/3355,"CORPORATIONS, THE BIGGEST TAX CUTS THEY HAVE EVER HAD. MORE THAN THE BUSH TAX CUTS BY"
3355,4,4,"FBC_20161010_100000_Mornings_With_Maria_Bartiromo, FBC_20161010_100000_Mornings_With_Maria_Bartiromo, MSNBCW_20161010_030000_MSNBC_Live_Post_Debate, MSNBCW_20161010_080000_MSNBC_Live_Post_Debate",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3355/end/3359,"MORE THAN THE BUSH TAX CUTS BY AT LEAST A FACTOR OF TWO. DONALD ALWAYS TAKES CARE OF"
3359,14,1,FBC_20161010_100000_Mornings_With_Maria_Bartiromo,https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3359/end/3373,"DONALD ALWAYS TAKES CARE OF DONALD AND PEOPLE LIKE DONALD AND THIS WOULD BE A MASSIVE GIFT. INDEED THE WAY THAT HE TALKS ABOUT HIS TAX CUTS WOULD END UP RAISING TAXES ON MIDDLE CLASS FAMILIES, MILLIONS OF MIDDLE"
3373,9,2,"FBC_20161010_100000_Mornings_With_Maria_Bartiromo, CNBC_20161010_190000_Closing_Bell",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3373/end/3382,"FAMILIES, MILLIONS OF MIDDLE CLASS FAMILIES. HERE IS WHAT I WANT TO DO. I HAVE SAID NOBODY WHO MAKES LESS THAN $250,000 A YEAR, THAT'S THE VAST MAJORITY OF AMERICANS AS YOU KNOW, WILL HAVE"
3382,1,1,CNBC_20161010_190000_Closing_Bell,https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3382/end/3383,"AMERICANS AS YOU KNOW, WILL HAVE"
3383,5,2,"FOXNEWSW_20161011_030000_The_OReilly_Factor, CNBC_20161010_190000_Closing_Bell",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3383/end/3388,"THEIR TAXES RAISED. BECAUSE I THINK WE'VE GOT TO GO WHERE THE MONEYS THE MONEY IS WITH PEOPLE WHO HAVE TAKEN"
3388,1,1,FOXNEWSW_20161011_030000_The_OReilly_Factor,https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3388/end/3389,"WITH PEOPLE WHO HAVE TAKEN"
3389,3,2,"BLOOMBERG_20161010_030000_Asia_Edge, FOXNEWSW_20161011_030000_The_OReilly_Factor",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3389/end/3392,"ADVANTAGE OF EVERY SINGLE BREAK IN THE TAX CODE."
3392,1,3,"FOXNEWSW_20161010_100000_FOX__Friends, FOXNEWSW_20161010_100000_FOX__Friends, BLOOMBERG_20161010_030000_Asia_Edge",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3392/end/3393,"IN THE TAX CODE. YES, WHEN I WAS A SENATOR I DID"
3393,3,4,"FBC_20161010_100000_Mornings_With_Maria_Bartiromo, FOXNEWSW_20161010_100000_FOX__Friends, FOXNEWSW_20161010_100000_FOX__Friends, BLOOMBERG_20161010_030000_Asia_Edge",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3393/end/3396,"YES, WHEN I WAS A SENATOR I DID VOTE TO CLOSE CORPORATE"
3396,5,2,"FBC_20161010_100000_Mornings_With_Maria_Bartiromo, BLOOMBERG_20161010_030000_Asia_Edge",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3396/end/3401,"VOTE TO CLOSE CORPORATE LOOPHOLES. VOTED TO CLOSE ONE OF THE LOOPHOLES HE TOOK ADVANTAGE OF"
3401,7,1,FBC_20161010_100000_Mornings_With_Maria_Bartiromo,https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3401/end/3408,"WHEN HE CLAIMED BILLION DOLLAR LOSS THAT ENABLED HIM TO AVOID TAKING PASSIONS. I WANT TO HAVE A TAX ON PEOPLE"
3419,16,2,"FOXNEWSW_20161011_000000_The_OReilly_Factor, FOXNEWSW_20161011_030000_The_OReilly_Factor",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3419/end/3435,"SECRETARY. I WANT TO HAVE A SURCHARGE ON INCOMES ABOVE $5 MILLION. WE HAVE TO MAKE UP FOR LOST TIME BECAUSE I WANT TO IN SPREES IN YOU. I WANT TO INVEST IN HARD WORKING FAMILIES. I THINK IT'S BEEN UNFORTUNATE BUT IT'S HAPPENED. THAT SINCE THE GREAT RESECTION"
3436,10,3,"CNBC_20161010_090000_Worldwide_Exchange, CNBC_20161010_130000_Squawk_on_the_Street, CNBC_20161010_100000_Squawk_Box",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3436/end/3446,"THE GAINS HAVE ALL GONE TO THE TOP. AND WE NEED TO REVERSE. THAT PEOPLE LIKE DONALD WHO PAY ZERO IN TAXES, ZERO FOR OUR VETS, ZERO FOR OUR MILITARY,"
3446,8,5,"FOXNEWSW_20161010_100000_FOX__Friends, CNBC_20161010_090000_Worldwide_Exchange, FOXNEWSW_20161010_080000_Fox_and_Friends_First, CNBC_20161010_130000_Squawk_on_the_Street, CNBC_20161010_100000_Squawk_Box",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3446/end/3454,"ZERO FOR HEALTH AND EDUCATION, THAT IS WRONG. WE'RE GOING TO MAKE SURE THAT NOBODY, NO CORPORATION, AND NO"
3463,14,1,CNNW_20161010_160000_Inside_Politics,https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3463/end/3477,"REFERRING TO. LAST MONTH TAXES WERE THE NUMBER ONE ISSUE ON FACEBOOK FOR THE FIRST TIME IN THE CAMPAIGN. ""NEW YORK TIMES"" PUBLISHED THREE PAGES OF YOUR 1995 TAX RETURN, SHOW YOU CLAIMED $960 MILLION LOSS. WHICH MEANS YOU COULD HAVE AVOIDED PAYING PERSONAL FEDERAL INCOME TAXES FOR YEARS, WE'VE"
3477,2,2,"CNNW_20161010_150000_At_This_Hour_With_Berman_and_Bolduan, CNNW_20161010_160000_Inside_Politics",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3477/end/3479,"INCOME TAXES FOR YEARS, WE'VE SAID YOU PAY STATE TAXES, REAL"
3479,1,3,"CNNW_20161010_150000_At_This_Hour_With_Berman_and_Bolduan, CNNW_20161010_160000_Inside_Politics, CNNW_20161010_100000_New_Day",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3479/end/3480,"SAID YOU PAY STATE TAXES, REAL ESTATE TAXES, PROPERTY TAXES,"
3480,2,17,"MSNBCW_20161010_090000_First_Look, CNNW_20161010_140000_CNN_Newsroom_With_Carol_Costello, CNNW_20161010_140000_CNN_Newsroom_With_Carol_Costello, FOXNEWSW_20161010_160000_Outnumbered, CNNW_20161010_150000_At_This_Hour_With_Berman_and_Bolduan, CNNW_20161010_090000_New_Day, CNNW_20161010_110000_New_Day, CNNW_20161010_160000_Inside_Politics, CNNW_20161010_100000_New_Day, CNBC_20161010_130000_Squawk_on_the_Street, FOXNEWSW_20161010_220000_Special_Report_With_Bret_Baier, CNNW_20161010_120000_New_Day, CNBC_20161010_190000_Closing_Bell, CNNW_20161011_010000_Anderson_Cooper_360, MSNBCW_20161010_140000_MSNBC_Live, FBC_20161010_160000_Cavuto_Coast_to_Coast, CNNW_20161010_190000_CNN_Newsroom_With_Brooke_Baldwin",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3480/end/3482,"ESTATE TAXES, PROPERTY TAXES, YOU HAVE NOT ANSWERED THOUGH"
3482,1,18,"MSNBCW_20161010_090000_First_Look, CNNW_20161010_140000_CNN_Newsroom_With_Carol_Costello, CNNW_20161010_140000_CNN_Newsroom_With_Carol_Costello, FOXNEWSW_20161010_160000_Outnumbered, CNNW_20161010_150000_At_This_Hour_With_Berman_and_Bolduan, CNNW_20161010_090000_New_Day, CNNW_20161010_110000_New_Day, CNNW_20161010_160000_Inside_Politics, CNNW_20161010_100000_New_Day, CNNW_20161010_130000_CNN_Newsroom_With_Carol_Costello, CNBC_20161010_130000_Squawk_on_the_Street, FOXNEWSW_20161010_220000_Special_Report_With_Bret_Baier, CNNW_20161010_120000_New_Day, CNBC_20161010_190000_Closing_Bell, CNNW_20161011_010000_Anderson_Cooper_360, MSNBCW_20161010_140000_MSNBC_Live, FBC_20161010_160000_Cavuto_Coast_to_Coast, CNNW_20161010_190000_CNN_Newsroom_With_Brooke_Baldwin",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3482/end/3483,"YOU HAVE NOT ANSWERED THOUGH"
3483,1,17,"MSNBCW_20161010_090000_First_Look, CNNW_20161010_140000_CNN_Newsroom_With_Carol_Costello, FOXNEWSW_20161010_160000_Outnumbered, CNNW_20161010_150000_At_This_Hour_With_Berman_and_Bolduan, CNNW_20161010_090000_New_Day, CNNW_20161010_110000_New_Day, CNNW_20161010_160000_Inside_Politics, CNNW_20161010_100000_New_Day, CNNW_20161010_130000_CNN_Newsroom_With_Carol_Costello, CNBC_20161010_130000_Squawk_on_the_Street, FOXNEWSW_20161010_220000_Special_Report_With_Bret_Baier, CNNW_20161010_120000_New_Day, CNBC_20161010_190000_Closing_Bell, CNNW_20161011_010000_Anderson_Cooper_360, MSNBCW_20161010_140000_MSNBC_Live, FBC_20161010_160000_Cavuto_Coast_to_Coast, CNNW_20161010_190000_CNN_Newsroom_With_Brooke_Baldwin",https://archive.org/details/KQED_20161010_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/3483/end/3484,"SIMPLE QUESTION, DID YOU USE"
